participantId,postalCode,Quant_Ertrag_0-500,Quant_Ertrag_500-1500,Quant_Ertrag_1500-4500
11966,6374,0,0,0
11967,1291,1,1,0
11968,1410,1,1,1
11969,1530,0,1,1
11970,9400,0,0,0
11971,6033,0,0,1
11972,6010,0,0,0
11973,1217,0,1,0
11974,8952,0,0,0
11975,2544,1,1,1
11976,2502,0,0,0
11977,5600,0,0,0
11978,6330,0,0,1
11979,5610,1,0,1
11980,3612,0,0,1
11981,1203,0,0,0
11982,1700,0,0,1
11983,2720,0,0,0
11984,2024,1,0,0
11985,9246,0,0,1
11986,1814,0,0,0
11987,4133,0,0,0
11988,8405,0,0,0
11989,9306,1,1,1
11990,2400,0,0,0
11991,2503,0,0,1
11992,8047,0,0,0
11993,8840,0,0,0
11994,8606,1,1,0
11995,8108,1,1,1
11996,3312,1,1,1
11997,1134,1,1,1
11998,1163,1,1,1
11999,5036,0,0,0
12000,8005,0,0,0
12001,9320,0,0,0
12002,1020,0,0,0
12003,6217,1,1,1
12004,8623,0,0,0
12005,6048,0,0,0
12006,1023,0,0,0
12007,2503,0,0,0
12008,1510,0,1,1
12009,8645,0,0,0
12010,4852,0,0,0
12011,1233,1,1,1
12012,9503,1,1,1
12013,5502,1,0,0
12014,1748,1,1,1
12015,1700,0,0,1
12016,1205,0,0,0
12017,2300,0,0,0
12018,8632,0,0,0
12019,8048,1,0,0
12020,8203,0,0,0
12021,6468,1,0,0
12022,6260,1,1,0
12023,8032,0,0,0
12024,5312,0,0,1
12025,9443,0,1,0
12026,5644,1,1,1
12027,7000,0,0,0
12028,5430,0,0,0
12029,1201,0,0,0
12030,5737,1,1,1
12031,1203,0,0,0
12032,3971,0,0,0
12033,1302,1,1,1
12034,8370,1,0,1
12035,8185,1,1,1
12036,8182,1,1,1
12037,1147,1,1,1
12038,1807,0,0,0
12039,2575,1,1,1
12040,3280,0,1,1
12041,3132,1,1,1
12042,2300,0,0,0
12043,3098,1,0,0
12044,1009,0,0,0
12045,3123,1,1,1
12046,5103,1,0,1
12047,8703,0,0,0
12048,3097,0,0,0
12049,1269,1,1,1
12050,6416,1,0,0
12051,4144,0,0,0
12052,6430,0,1,0
12053,1042,1,1,1
12054,3604,0,0,0
12055,1248,0,0,0
12056,6038,0,1,1
12057,8730,0,0,0
12058,1131,1,1,1
12059,2540,0,1,1
12060,2072,0,0,0
12061,4147,0,0,0
12062,3074,1,0,1
12063,3307,0,1,1
12064,2502,0,0,0
12065,9410,0,0,0
12066,8180,0,0,1
12067,5462,1,1,0
12068,4057,0,0,0
12069,8197,1,0,0
12070,6436,1,0,0
12071,9615,1,0,0
12072,8703,0,0,0
12073,1462,1,1,0
12074,1023,0,0,0
12075,1091,1,1,0
12076,1219,0,0,0
12077,8308,1,1,1
12078,7013,0,0,0
12079,4153,0,0,0
12080,8304,1,0,0
12081,8570,1,0,1
12082,6205,1,1,1
12083,8004,0,0,0
12084,4500,1,0,1
12085,8125,1,0,0
12086,1870,0,0,0
12087,3033,1,1,1
12088,5610,1,1,1
12089,5420,1,1,1
12090,4244,0,0,0
12091,3210,0,1,1
12092,6300,1,0,0
12093,2016,1,0,0
12094,1030,0,0,1
12095,1473,0,1,0
12096,1224,0,0,0
12097,2502,0,0,0
12098,1913,1,1,0
12099,9650,1,0,0
12100,6003,0,0,0
12101,8003,0,0,0
12102,9621,0,0,0
12103,9014,0,0,0
12104,3303,1,1,1
12105,1373,1,1,1
12106,8542,0,1,1
12107,1932,0,0,0
12108,6440,0,0,0
12109,3454,1,1,1
12110,1424,1,1,1
12111,8005,0,0,0
12112,8200,0,0,0
12113,5303,0,1,0
12114,1967,1,0,0
12115,9000,0,0,0
12116,8371,1,0,0
12117,4562,1,1,1
12118,4500,1,0,1
12119,7403,0,0,0
12120,8053,0,0,0
12121,8472,0,1,1
12122,1868,1,0,1
12123,8957,0,0,1
12124,4054,0,0,0
12125,3072,0,0,1
12126,6343,1,1,1
12127,4500,1,0,1
12128,4800,0,0,0
12129,7130,0,1,0
12130,4600,0,0,0
12131,6170,1,0,0
12132,3661,1,1,1
12133,5412,1,0,0
12134,1896,0,1,1
12135,8884,0,0,0
12136,4143,0,0,0
12137,8636,0,0,0
12138,8152,0,0,0
12139,8953,0,0,0
12140,6110,1,1,1
12141,8834,1,0,0
12142,6064,1,0,0
12143,3251,1,1,1
12144,6026,1,1,1
12145,1400,0,1,1
12146,5034,0,0,0
12147,1203,0,0,0
12148,1530,1,1,1
12149,4310,0,0,0
12150,8162,1,1,1
12151,1462,1,1,1
12152,8320,1,1,1
12153,4057,0,0,0
12154,1294,1,1,0
12155,1091,1,0,0
12156,2037,1,1,0
12157,1636,1,0,0
12158,1816,1,0,0
12159,2560,0,0,0
12160,2503,0,0,0
12161,1203,0,0,0
12162,2560,0,0,0
12163,2829,0,0,0
12164,8105,1,1,1
12165,2615,0,0,0
12166,1293,0,0,0
12167,6063,1,0,0
12168,1080,1,1,1
12169,5272,1,1,0
12170,9105,1,1,0
12171,1358,1,1,1
12172,6112,1,0,0
12173,6024,1,1,1
12174,5074,0,1,1
12175,5430,0,0,0
12176,8967,0,1,1
12177,9424,0,0,0
12178,9500,0,0,1
12179,6010,0,0,0
12180,1241,1,1,0
12181,6315,1,0,0
12182,3052,0,1,1
12183,8706,0,0,0
12184,1630,0,0,1
12185,8555,1,1,1
12186,8706,0,0,0
12187,6247,1,1,1
12188,8006,0,0,0
12189,1258,1,1,0
12190,1938,0,0,0
12191,1205,0,0,0
12192,2610,0,0,0
12193,8750,0,0,0
12194,6020,0,0,0
12195,8424,1,0,1
12196,8706,1,0,0
12197,4552,0,1,1
12198,6010,0,0,0
12199,3400,0,0,1
12200,8957,0,0,1
12201,1283,1,1,1
12202,6300,1,0,0
12203,7000,1,0,0
12204,1004,0,0,0
12205,4317,1,1,1
12206,3018,0,0,1
12207,4313,0,1,0
12208,9008,0,0,0
12209,7000,0,0,0
12210,5622,1,1,1
12211,4132,0,0,0
12212,8037,0,0,0
12213,5735,1,0,1
12214,3365,1,1,1
12215,8370,1,1,1
12216,5745,0,1,0
12217,6014,0,0,0
12218,4912,1,0,1
12219,8123,1,0,0
12220,8712,1,0,0
12221,1290,0,0,0
12222,5624,1,1,1
12223,4800,0,0,0
12224,1219,0,0,0
12225,8755,0,0,0
12226,8632,0,0,0
12227,2400,0,0,0
12228,8833,1,1,0
12229,4500,0,0,1
12230,5512,1,0,1
12231,8173,1,1,1
12232,1125,1,1,1
12233,8005,0,0,0
12234,6156,1,0,0
12235,1224,0,0,0
12236,8802,0,0,0
12237,1253,0,1,0
12238,8805,0,0,0
12239,8305,0,0,0
12240,1628,1,1,0
12241,8586,1,1,1
12242,8200,0,0,0
12243,8004,0,0,0
12244,6252,1,1,1
12245,4058,0,0,0
12246,8804,0,0,0
12247,9320,0,0,0
12248,6375,0,0,0
12249,8627,1,1,1
12250,8004,0,0,0
12251,6340,1,1,0
12252,8925,1,1,0
12253,9606,0,1,0
12254,1276,0,0,1
12255,8708,0,0,0
12256,1197,1,1,0
12257,9477,0,0,0
12258,8405,0,0,0
12259,1203,0,0,0
12260,3800,0,0,0
12261,5314,1,0,1
12262,2000,0,0,0
12263,2503,0,0,1
12264,2065,1,1,0
12265,8706,0,0,0
12266,8046,0,0,0
12267,3154,0,0,0
12268,8330,0,0,0
12269,8583,0,1,1
12270,1854,0,0,0
12271,1315,0,1,1
12272,2740,0,0,0
12273,4714,1,1,0
12274,2013,0,0,0
12275,6472,0,0,0
12276,1950,0,0,0
12277,8906,1,1,0
12278,3860,0,0,0
12279,6370,0,0,0
12280,5707,1,1,1
12281,8304,0,0,0
12282,5708,0,0,1
12283,1233,0,1,1
12284,6415,1,0,0
12285,4123,0,0,0
12286,1634,1,1,0
12287,1004,0,0,0
12288,2803,0,0,0
12289,1213,0,0,0
12290,3963,0,0,0
12291,7220,0,0,0
12292,8280,0,0,0
12293,9000,0,0,0
12294,1233,1,1,1
12295,5412,0,0,0
12296,5075,0,1,1
12297,6210,0,0,1
12298,3007,0,0,0
12299,4056,0,0,0
12300,1180,0,0,1
12301,8127,0,1,0
12302,4051,0,0,0
12303,8840,0,0,0
12304,5074,0,1,0
12305,3998,1,0,0
12306,4934,1,1,1
12307,9630,0,0,0
12308,5612,1,1,1
12309,8620,0,0,0
12310,4153,0,0,0
12311,2560,0,0,0
12312,3503,1,1,1
12313,1905,1,0,0
12314,1346,0,0,0
12315,9500,0,0,1
12316,4800,0,0,0
12317,3084,0,0,0
12318,1920,1,1,0
12319,1290,0,0,0
12320,1763,0,1,1
12321,5432,0,0,0
12322,1066,0,0,0
12323,8006,0,0,0
12324,1869,1,1,0
12325,6275,1,1,1
12326,5443,0,1,0
12327,1400,0,0,1
12328,1225,0,0,0
12329,1907,0,0,0
12330,5630,0,1,1
12331,6373,0,0,0
12332,2824,1,1,1
12333,8001,0,0,0
12334,8906,0,1,0
12335,1091,0,1,0
12336,6312,0,1,1
12337,8708,0,0,0
12338,4917,1,1,1
12339,6460,1,0,0
12340,2400,0,0,0
12341,8266,0,0,0
12342,1245,1,0,0
12343,3186,0,1,1
12344,9643,1,1,0
12345,6023,1,1,1
12346,8500,0,0,1
12347,2944,1,1,0
12348,8412,1,1,1
12349,1005,0,0,0
12350,3780,0,0,0
12351,1406,1,1,1
12352,3018,0,0,1
12353,8050,0,0,0
12354,3700,1,0,0
12355,8184,1,1,1
12356,2114,0,0,0
12357,5524,1,1,1
12358,4600,0,0,0
12359,3014,0,0,0
12360,1967,1,0,0
12361,8001,0,0,0
12362,4118,0,0,0
12363,3805,0,0,0
12364,2300,0,0,0
12365,4056,0,0,0
12366,2350,0,1,0
12367,8606,0,1,1
12368,1214,0,0,0
12369,1205,0,0,0
12370,8400,0,0,0
12371,5400,0,0,0
12372,5630,0,1,1
12373,9016,0,0,0
12374,8114,1,1,1
12375,5600,0,0,0
12376,5405,0,0,0
12377,6436,1,0,0
12378,8726,1,0,0
12379,4053,0,0,0
12380,7000,0,0,0
12381,3110,0,1,1
12382,6005,0,0,0
12383,4132,0,0,0
12384,3271,1,1,1
12385,4500,0,0,1
12386,6020,0,0,1
12387,1255,1,0,0
12388,1180,0,0,1
12389,4106,1,1,0
12390,8604,0,0,1
12391,1805,0,1,0
12392,8200,0,0,0
12393,3532,1,1,1
12394,3005,0,0,0
12395,3302,1,1,1
12396,4254,1,0,0
12397,8215,1,1,1
12398,4536,1,1,1
12399,4058,0,0,0
12400,1993,0,0,0
12401,3156,1,0,0
12402,1212,0,0,0
12403,8953,1,0,0
12404,5507,0,1,1
12405,3072,0,1,1
12406,1315,1,1,1
12407,1233,1,1,1
12408,6014,0,0,0
12409,8184,0,1,1
12410,4206,1,0,0
12411,3625,1,0,0
12412,5610,0,1,1
12413,5423,1,1,0
12414,6210,0,0,1
12415,6405,1,0,0
12416,1978,0,0,0
12417,8500,0,0,1
12418,7076,0,0,0
12419,5024,1,0,0
12420,6020,0,0,0
12421,3925,0,0,0
12422,3800,0,0,0
12423,1219,0,0,0
12424,4057,0,0,0
12425,4663,0,0,0
12426,6017,1,1,1
12427,3072,0,0,1
12428,8122,0,0,0
12429,1694,0,0,1
12430,3027,0,0,1
12431,3400,1,1,1
12432,3186,1,1,1
12433,4537,1,1,1
12434,2720,0,0,0
12435,4460,1,1,1
12436,4226,0,1,0
12437,1223,0,0,0
12438,6064,1,0,0
12439,3619,1,0,0
12440,8854,0,1,0
12441,4852,1,0,0
12442,8127,1,0,1
12443,5330,0,0,0
12444,4500,0,0,1
12445,9470,0,0,0
12446,1268,1,1,1
12447,4310,0,0,0
12448,8845,1,0,0
12449,8105,1,1,1
12450,1032,1,1,1
12451,1041,1,1,1
12452,6383,1,0,0
12453,8808,0,0,0
12454,6074,0,0,0
12455,4103,1,0,0
12456,8484,1,1,1
12457,3656,1,0,0
12458,1293,0,1,0
12459,4053,0,0,0
12460,5213,0,0,0
12461,1201,0,0,0
12462,8330,0,0,0
12463,8307,0,1,1
12464,6102,0,0,0
12465,8805,0,0,0
12466,1201,0,0,0
12467,1007,0,0,0
12468,8046,1,1,0
12469,8049,0,0,0
12470,4310,0,0,0
12471,9450,0,0,1
12472,9030,0,0,0
12473,1800,0,0,0
12474,8046,0,0,0
12475,1004,0,0,0
12476,1400,0,1,1
12477,9470,0,0,0
12478,3012,0,0,0
12479,6023,0,1,1
12480,5702,1,0,0
12481,1400,0,1,1
12482,5225,1,1,0
12483,2545,1,1,1
12484,2017,1,1,0
12485,8472,1,1,1
12486,5406,1,1,0
12487,1228,0,0,0
12488,1196,0,1,1
12489,8400,0,0,0
12490,6343,0,1,1
12491,8008,0,0,0
12492,5210,0,0,1
12493,1926,1,1,0
12494,1285,1,1,0
12495,8052,0,0,0
12496,8400,0,0,0
12497,6182,1,0,0
12498,1474,1,1,1
12499,3800,0,0,0
12500,6197,1,0,0
12501,4528,0,0,1
12502,4058,0,0,0
12503,5408,0,0,0
12504,1203,0,0,0
12505,8400,0,0,0
12506,3303,1,1,1
12507,5243,0,1,0
12508,8810,0,0,0
12509,3800,1,0,0
12510,6022,1,1,1
12511,5034,0,0,0
12512,6012,0,0,0
12513,1026,0,1,1
12514,2013,0,0,0
12515,3098,1,0,0
12516,2710,0,1,0
12517,1522,0,1,1
12518,8134,0,0,0
12519,6312,0,1,1
12520,6033,0,0,1
12521,8046,0,0,0
12522,3612,1,1,1
12523,4410,0,0,0
12524,8165,0,1,1
12525,1964,0,1,0
12526,8135,1,0,0
12527,1630,0,0,1
12528,3006,0,0,0
12529,1123,1,1,1
12530,8050,0,0,0
12531,3860,0,0,0
12532,1131,1,1,1
12533,4133,0,0,0
12534,8953,0,0,0
12535,4426,1,0,0
12536,6468,1,0,0
12537,3415,1,1,1
12538,6410,0,0,0
12539,6312,0,1,1
12540,8408,0,0,0
12541,7323,0,1,0
12542,2017,0,1,0
12543,5610,0,1,1
12544,9014,0,0,0
12545,3600,0,0,0
12546,6015,0,0,0
12547,3307,1,1,1
12548,6317,0,0,0
12549,4147,0,0,0
12550,8165,1,1,1
12551,1213,0,0,0
12552,9404,0,0,0
12553,9034,1,0,0
12554,6300,1,0,1
12555,1934,0,0,0
12556,1400,0,0,1
12557,8053,0,0,0
12558,6030,0,0,0
12559,1206,0,0,0
12560,8583,1,1,1
12561,5405,0,0,0
12562,1197,0,1,0
12563,3005,0,0,0
12564,8408,0,0,1
12565,6210,0,0,1
12566,8048,0,0,0
12567,1860,1,1,1
12568,8805,0,0,0
12569,8404,0,1,1
12570,3854,0,0,0
12571,6313,1,1,0
12572,8200,0,0,0
12573,8600,0,0,0
12574,1007,0,0,0
12575,2345,0,0,0
12576,8222,0,1,0
12577,1630,0,0,1
12578,6370,0,0,0
12579,6410,0,0,0
12580,7106,1,0,0
12581,1270,1,1,1
12582,8483,1,0,0
12583,5436,0,1,0
12584,3067,1,1,1
12585,5504,1,0,1
12586,8600,0,0,0
12587,8046,1,0,0
12588,1010,0,0,0
12589,9245,1,1,1
12590,5600,0,0,0
12591,1938,0,0,0
12592,5080,0,0,0
12593,1800,0,0,0
12594,8783,0,0,0
12595,6020,0,0,0
12596,1630,0,0,1
12597,1072,1,1,1
12598,6300,0,0,0
12599,7000,0,0,0
12600,1928,0,0,0
12601,5525,1,1,1
12602,1202,0,0,0
12603,6247,1,1,1
12604,9445,1,1,1
12605,1257,1,1,0
12606,3512,1,1,1
12607,1006,0,0,0
12608,1228,1,1,0
12609,3714,1,0,0
12610,8880,0,0,0
12611,8951,0,0,0
12612,9030,0,0,0
12613,8049,0,0,0
12614,1942,0,0,0
12615,9100,0,0,0
12616,9524,1,1,1
12617,1218,0,0,0
12618,1006,0,0,0
12619,1475,1,1,1
12620,8108,1,1,1
12621,8406,0,0,0
12622,4528,1,0,1
12623,6052,0,0,0
12624,3252,1,1,1
12625,8048,0,0,0
12626,1041,1,1,1
12627,4654,0,1,0
12628,8045,0,0,0
12629,8134,0,0,0
12630,2016,0,0,0
12631,8200,0,0,0
12632,1227,0,0,0
12633,2740,1,0,0
12634,8708,0,0,0
12635,3363,1,1,1
12636,4313,0,1,0
12637,9443,0,1,0
12638,6312,0,1,1
12639,3067,1,1,1
12640,5312,0,0,1
12641,3232,1,1,1
12642,6047,0,0,0
12643,1030,0,0,1
12644,1024,0,0,0
12645,8213,1,1,1
12646,4058,0,0,0
12647,8636,1,0,0
12648,4107,0,1,0
12649,9470,0,0,0
12650,4566,0,1,1
12651,8400,0,0,0
12652,9442,0,0,0
12653,1635,1,0,0
12654,5236,1,1,0
12655,6055,1,0,0
12656,6218,1,1,1
12657,8452,1,1,1
12658,8888,0,0,0
12659,4147,0,0,0
12660,1227,0,0,0
12661,4227,1,1,0
12662,8816,0,0,0
12663,8051,0,0,0
12664,5035,0,0,0
12665,3614,1,1,1
12666,1738,0,0,0
12667,8352,1,1,1
12668,3054,1,1,1
12669,6003,0,0,0
12670,4102,0,0,0
12671,8117,1,0,0
12672,8153,1,1,0
12673,8400,0,0,0
12674,6434,0,0,0
12675,2345,0,0,0
12676,6005,0,0,0
12677,1201,0,0,0
12678,3979,1,0,0
12679,4132,0,0,0
12680,5623,1,1,1
12681,2828,1,1,0
12682,3416,1,1,1
12683,3600,0,0,0
12684,5014,1,0,0
12685,8500,0,0,1
12686,8617,1,1,1
12687,8352,1,1,1
12688,1510,0,1,1
12689,8280,0,1,0
12690,9430,0,0,0
12691,4052,0,0,0
12692,5622,1,1,1
12693,8604,1,1,1
12694,8047,0,0,0
12695,8707,1,0,0
12696,8472,1,1,1
12697,4800,0,0,0
12698,8832,0,0,0
12699,3427,1,1,1
12700,8580,0,1,1
12701,4133,0,0,0
12702,1902,0,0,0
12703,1005,0,0,0
12704,8951,0,0,0
12705,1213,0,0,0
12706,1800,0,0,0
12707,1022,0,0,0
12708,1880,1,1,0
12709,7302,0,1,0
12710,6015,0,0,0
12711,3600,1,0,0
12712,8048,0,0,0
12713,8408,0,0,0
12714,8246,0,0,0
12715,1024,0,0,0
12716,1008,0,0,0
12717,3270,1,1,1
12718,1222,0,1,1
12719,1807,0,0,0
12720,5737,0,1,1
12721,6333,1,1,1
12722,3122,0,1,1
12723,4663,0,0,0
12724,1223,0,0,0
12725,8702,0,0,0
12726,6048,0,0,0
12727,1318,1,1,1
12728,6288,1,1,1
12729,1291,0,1,0
12730,1906,1,1,0
12731,9500,0,0,1
12732,1844,1,0,0
12733,9000,0,0,0
12734,3006,0,0,0
12735,8902,0,0,0
12736,6014,0,0,0
12737,8824,1,1,0
12738,6410,0,0,0
12739,1006,0,0,0
12740,8304,0,0,0
12741,3510,1,1,1
12742,5033,0,0,0
12743,5413,1,1,0
12744,2610,0,0,0
12745,4415,0,0,0
12746,3646,0,0,0
12747,8232,0,0,0
12748,9012,0,0,0
12749,4436,0,0,0
12750,3084,0,0,0
12751,3114,1,1,1
12752,8840,0,0,0
12753,8704,0,0,0
12754,1948,0,0,0
12755,1541,1,1,1
12756,1700,0,0,1
12757,8045,0,0,0
12758,8274,1,1,0
12759,2502,0,0,0
12760,1219,0,0,0
12761,6003,0,0,0
12762,8004,0,0,0
12763,1095,0,0,0
12764,1870,0,0,0
12765,9500,0,0,1
12766,1005,0,0,0
12767,4562,0,1,1
12768,1822,0,0,0
12769,1400,0,1,1
12770,3052,0,0,1
12771,3904,0,0,0
12772,9556,1,1,1
12773,6212,1,1,1
12774,7013,0,1,0
12775,5702,1,0,0
12776,5053,1,1,1
12777,6340,0,1,1
12778,2504,0,0,0
12779,8712,1,0,0
12780,8458,1,1,1
12781,9500,0,0,1
12782,4153,0,0,0
12783,6030,0,0,0
12784,3415,1,0,1
12785,8302,0,0,0
12786,3132,1,1,1
12787,1337,0,0,0
12788,1202,0,0,0
12789,4852,1,0,0
12790,3074,0,0,1
12791,8620,0,0,0
12792,8800,0,0,0
12793,8630,0,0,0
12794,2037,1,1,0
12795,8620,0,1,0
12796,8610,0,0,1
12797,7306,1,1,0
12798,2720,0,0,0
12799,1400,0,1,1
12800,8604,0,1,1
12801,6005,0,0,0
12802,8236,1,1,0
12803,8038,0,0,0
12804,8052,0,0,0
12805,9475,0,1,0
12806,5064,0,1,1
12807,1299,1,1,1
12808,6020,0,0,0
12809,1207,0,0,0
12810,5103,1,0,0
12811,9100,1,0,0
12812,5606,1,1,1
12813,6314,0,0,0
12814,8006,0,0,0
12815,5303,1,1,0
12816,8370,1,1,1
12817,1376,1,1,1
12818,9402,0,0,0
12819,1208,0,0,0
12820,8280,0,0,0
12821,7208,1,1,0
12822,9000,0,0,0
12823,9100,0,0,0
12824,8625,0,1,1
12825,5236,0,1,0
12826,6430,1,0,0
12827,2613,0,0,0
12828,8892,1,0,0
12829,1033,1,1,1
12830,3073,0,0,1
12831,1870,0,0,0
12832,6110,0,1,1
12833,4704,1,0,1
12834,3007,0,0,0
12835,8483,0,0,0
12836,8057,0,0,0
12837,9502,1,1,1
12838,1217,0,0,0
12839,8500,0,0,1
12840,1205,0,0,0
12841,1854,0,0,0
12842,1936,0,0,0
12843,1018,0,0,0
12844,8142,0,0,0
12845,8863,1,1,0
12846,3238,1,1,1
12847,8057,0,0,0
12848,3280,0,0,1
12849,9464,1,0,0
12850,6105,1,1,0
12851,1568,1,1,1
12852,9500,0,0,1
12853,8006,0,0,0
12854,7130,0,0,0
12855,8750,0,0,0
12856,9245,0,0,0
12857,3400,0,0,1
12858,4106,0,0,0
12859,4436,0,0,1
12860,1213,0,0,0
12861,1806,0,1,0
12862,4500,0,0,1
12863,1234,0,0,0
12864,8409,0,0,1
12865,5000,0,0,0
12866,2300,0,0,0
12867,8124,1,1,0
12868,8804,0,0,0
12869,1257,1,1,0
12870,8340,0,0,0
12871,1040,1,1,1
12872,9014,0,0,0
12873,1005,0,0,0
12874,8932,0,1,1
12875,8808,0,0,0
12876,3968,1,1,0
12877,4625,0,1,1
12878,1712,1,1,1
12879,7075,0,0,0
12880,8304,0,0,0
12881,5430,0,0,0
12882,1820,0,0,0
12883,3600,0,0,0
12884,8953,0,0,0
12885,2504,0,0,0
12886,5722,0,0,0
12887,8048,0,0,0
12888,5636,1,1,1
12889,6207,1,1,1
12890,7000,0,0,0
12891,4431,1,1,1
12892,4114,0,0,0
12893,8556,1,1,1
12894,8051,0,0,0
12895,7417,1,1,0
12896,1630,0,0,0
12897,6006,0,0,0
12898,5400,0,0,0
12899,9104,0,0,0
12900,8849,0,0,0
12901,2854,1,1,0
12902,9214,1,0,1
12903,1523,1,1,1
12904,1870,0,0,1
12905,8050,0,0,0
12906,8320,1,1,1
12907,4717,0,0,0
12908,8252,1,1,1
12909,1112,0,1,1
12910,1782,1,1,1
12911,6247,1,1,1
12912,1800,0,0,0
12913,8055,0,0,0
12914,6010,0,0,0
12915,1588,1,1,0
12916,8002,0,0,0
12917,1217,1,0,0
12918,8307,0,0,1
12919,8050,0,0,0
12920,7205,1,1,0
12921,2828,1,0,0
12922,4112,0,0,0
12923,8805,0,0,0
12924,1214,0,0,0
12925,5012,0,0,0
12926,1095,0,0,0
12927,8623,0,0,0
12928,8908,0,1,1
12929,8708,0,0,0
12930,3008,0,0,0
12931,6030,0,0,0
12932,1630,0,0,1
12933,3377,1,0,1
12934,1212,0,0,0
12935,1110,1,1,1
12936,9503,1,1,1
12937,2545,0,1,1
12938,6014,0,0,0
12939,8132,0,0,1
12940,8610,0,1,1
12941,9443,0,0,0
12942,8834,1,0,0
12943,6443,0,0,0
12944,9014,0,0,0
12945,1463,1,1,1
12946,3961,0,0,0
12947,4058,0,0,0
12948,6300,1,0,0
12949,6314,0,0,0
12950,9327,1,0,0
12951,5070,0,1,1
12952,4058,0,0,0
12953,6056,1,0,0
12954,8200,0,0,0
12955,8154,1,1,1
12956,4227,0,0,0
12957,3027,0,0,1
12958,8610,0,0,1
12959,6204,1,1,1
12960,4142,0,0,0
12961,4059,1,0,0
12962,2842,1,1,1
12963,1820,0,0,0
12964,1028,1,0,1
12965,8153,1,1,0
12966,3008,0,0,0
12967,3184,1,1,1
12968,4153,0,0,0
12969,1896,1,1,1
12970,4058,0,0,0
12971,8008,0,0,0
12972,9300,0,0,0
12973,8335,1,0,0
12974,1896,0,1,1
12975,8234,1,1,0
12976,9652,1,1,0
12977,4852,1,1,0
12978,2000,0,0,0
12979,8057,0,0,0
12980,8604,0,1,0
12981,8105,1,1,1
12982,8640,0,0,0
12983,8355,0,1,1
12984,9430,0,0,0
12985,9032,0,0,0
12986,3252,1,1,1
12987,1227,0,0,0
12988,8967,1,1,1
12989,8004,0,0,0
12990,5445,1,1,1
12991,3818,0,0,0
12992,8635,1,0,0
12993,9470,1,0,0
12994,1217,0,0,0
12995,8118,0,0,0
12996,9463,1,1,1
12997,2054,0,1,1
12998,3074,0,0,1
12999,2300,0,0,0
13000,1201,0,0,0
13001,1400,0,0,1
13002,8057,0,0,0
13003,6370,1,0,0
13004,8152,0,0,0
13005,6462,1,0,0
13006,4600,0,0,0
13007,5432,0,0,0
13008,4054,0,0,0
13009,9000,0,0,0
13010,8618,1,1,0
13011,8353,1,1,1
13012,9320,0,0,0
13013,8618,1,1,0
13014,3960,0,1,0
13015,1020,0,0,0
13016,3066,1,1,1
13017,9230,0,0,0
13018,6074,1,0,0
13019,9033,1,0,0
13020,9430,0,0,0
13021,8047,0,0,0
13022,4125,0,0,0
13023,8046,0,0,0
13024,2904,1,0,0
13025,1890,0,0,0
13026,6280,0,1,1
13027,8041,0,0,0
13028,1782,1,1,1
13029,8942,0,0,0
13030,8800,0,0,0
13031,3038,1,1,1
13032,3422,1,1,1
13033,8155,0,1,1
13034,1400,0,0,1
13035,5623,1,1,1
13036,3076,1,1,1
13037,9532,0,0,0
13038,8400,0,0,0
13039,5442,1,1,0
13040,8754,0,0,0
13041,9100,0,0,0
13042,4528,1,0,1
13043,1033,1,1,1
13044,8422,0,0,1
13045,1214,0,0,0
13046,4052,0,0,0
13047,9000,0,0,0
13048,1814,0,0,0
13049,7000,0,0,0
13050,4448,0,0,0
13051,4800,1,0,0
13052,5612,0,0,1
13053,6330,1,1,1
13054,7156,1,0,0
13055,5610,0,1,1
13056,8610,0,0,1
13057,8008,0,0,0
13058,8310,0,1,1
13059,2504,0,0,0
13060,1000,0,0,0
13061,5436,1,0,0
13062,1010,0,0,0
13063,8903,0,0,0
13064,2603,1,0,0
13065,8200,0,0,0
13066,5412,0,0,0
13067,8546,1,1,1
13068,8107,0,1,1
13069,5603,0,0,0
13070,4056,0,0,0
13071,9642,0,0,0
13072,3400,0,0,1
13073,8645,0,0,0
13074,2300,0,0,0
13075,1920,0,0,0
13076,1027,1,1,1
13077,3903,0,0,0
13078,4106,1,1,0
13079,8152,0,0,0
13080,3979,1,0,0
13081,5605,1,1,1
13082,7204,0,1,0
13083,8718,0,0,0
13084,3042,1,1,1
13085,8404,0,0,0
13086,1066,0,0,0
13087,5024,1,0,0
13088,8331,1,0,0
13089,1009,0,0,0
13090,1484,1,1,1
13091,8952,0,0,0
13092,8555,1,1,1
13093,8102,0,0,0
13094,6460,0,0,0
13095,1063,1,1,1
13096,1912,1,1,0
13097,9476,1,1,0
13098,8645,0,0,0
13099,1008,0,0,0
13100,4803,1,0,0
13101,9444,0,1,0
13102,3048,0,0,1
13103,4106,0,1,0
13104,4104,0,0,0
13105,1814,0,0,0
13106,1800,0,0,0
13107,2800,0,1,1
13108,9240,0,0,0
13109,1630,0,0,1
13110,5620,0,0,1
13111,7500,0,0,0
13112,8580,0,1,1
13113,1212,0,0,0
13114,3924,0,0,0
13115,8102,0,0,0
13116,8180,0,0,1
13117,1213,0,0,0
13118,1006,0,0,0
13119,1007,0,0,0
13120,1260,0,1,1
13121,9542,1,1,1
13122,4142,0,0,0
13123,8451,1,1,1
13124,8004,0,0,0
13125,1853,1,1,1
13126,4417,1,0,0
13127,8123,0,1,0
